event_id,unit_id,event_type,event_time,from_branch_id,to_branch_id,request_id
E0024841,U0022530,ISSUED,2026-08-23T16:12:08.254394+05:30,BR02,BR02,R015237
E0024842,U0030992,ISSUED,2026-08-23T19:09:44.169835+05:30,BR05,BR01,R015238
E0024843,U0030271,ISSUED,2026-08-23T19:09:44.169835+05:30,BR03,BR01,R015238
E0024844,U0029748,ISSUED,2026-08-23T19:09:44.169835+05:30,BR06,BR01,R015238
E0024845,U0025992,ISSUED,2026-08-23T19:05:19.786473+05:30,BR05,BR05,R015239
E0024846,U0026044,ISSUED,2026-08-23T19:05:19.786473+05:30,BR05,BR05,R015239
E0024847,U0026057,ISSUED,2026-08-23T19:05:19.786473+05:30,BR05,BR05,R015239
E0024848,U0030260,ISSUED,2026-08-23T16:37:29.120745+05:30,BR02,BR02,R015240
E0024849,U0023062,ISSUED,2026-08-23T17:37:32.159670+05:30,BR03,BR03,R015241
E0024850,U0023069,ISSUED,2026-08-23T17:37:32.159670+05:30,BR03,BR03,R015241
E0024851,U0025176,ISSUED,2026-08-23T17:11:54.465753+05:30,BR01,BR01,R015242
E0024852,U0025178,ISSUED,2026-08-23T17:11:54.465753+05:30,BR01,BR01,R015242
E0024853,U0025195,ISSUED,2026-08-23T17:11:54.465753+05:30,BR01,BR01,R015242
E0024854,U0025237,ISSUED,2026-08-23T17:15:46.181413+05:30,BR01,BR01,R015243
E0024855,U0031088,ISSUED,2026-08-23T19:03:30.537618+05:30,BR04,BR04,R015244
E0024856,U0031151,ISSUED,2026-08-23T18:02:33.674749+05:30,BR04,BR04,R015245
E0024857,U0031102,ISSUED,2026-08-23T21:58:32.921409+05:30,BR05,BR03,R015246
E0024858,U0023082,ISSUED,2026-08-23T20:24:41.084191+05:30,BR01,BR01,R015247
E0024859,U0024509,ISSUED,2026-08-23T20:24:41.084191+05:30,BR01,BR01,R015247
E0024860,U0015146,ISSUED,2026-08-23T20:09:32.729172+05:30,BR05,BR05,R015248
E0024861,U0023071,ISSUED,2026-08-23T18:31:00.208142+05:30,BR02,BR02,R015249
E0024862,U0023139,ISSUED,2026-08-23T18:31:00.208142+05:30,BR02,BR02,R015249
E0024863,U0024606,ISSUED,2026-08-23T18:31:00.208142+05:30,BR02,BR02,R015249
E0024864,U0026759,ISSUED,2026-08-23T18:06:54.163799+05:30,BR01,BR01,R015250
E0024865,U0025282,ISSUED,2026-08-23T18:06:54.163799+05:30,BR01,BR01,R015250
E0024866,U0026331,ISSUED,2026-08-23T19:16:17.449697+05:30,BR05,BR05,R015251
E0024867,U0027001,ISSUED,2026-08-23T19:16:17.449697+05:30,BR05,BR05,R015251
E0024868,U0011934,ISSUED,2026-08-23T20:15:00.934352+05:30,BR03,BR03,R015252
E0024869,U0012549,ISSUED,2026-08-23T20:15:00.934352+05:30,BR03,BR03,R015252
E0024870,U0025291,ISSUED,2026-08-23T19:13:40.769540+05:30,BR01,BR01,R015253
E0024871,U0030161,ISSUED,2026-08-23T20:46:30.289188+05:30,BR01,BR05,R015255
E0024872,U0030312,ISSUED,2026-08-23T20:46:30.289188+05:30,BR02,BR05,R015255
E0024873,U0030669,ISSUED,2026-08-23T18:55:52.759228+05:30,BR06,BR06,R015256
E0024874,U0030965,ISSUED,2026-08-23T21:02:37.866145+05:30,BR04,BR04,R015257
E0024875,U0030543,ISSUED,2026-08-23T20:31:06.907814+05:30,BR04,BR04,R015258
E0024876,U0030603,ISSUED,2026-08-23T20:32:03.687419+05:30,BR05,BR05,R015259
E0024877,U0030709,ISSUED,2026-08-23T20:32:03.687419+05:30,BR05,BR05,R015259
E0024878,U0030520,ISSUED,2026-08-23T19:41:09.427346+05:30,BR04,BR04,R015260
E0024879,U0030696,ISSUED,2026-08-23T21:57:15.124990+05:30,BR04,BR04,R015262
E0024880,U0030840,ISSUED,2026-08-23T21:57:15.124990+05:30,BR04,BR04,R015262
E0024881,U0030211,ISSUED,2026-08-23T22:04:34.955629+05:30,BR06,BR04,R015263
E0024882,U0031128,ISSUED,2026-08-23T23:21:52.709262+05:30,BR06,BR06,R015264
E0024883,U0030372,ISSUED,2026-08-23T23:21:52.709262+05:30,BR06,BR06,R015264
E0024884,U0026072,ISSUED,2026-08-23T20:27:54.586670+05:30,BR05,BR05,R015265
E0024885,U0026079,ISSUED,2026-08-23T23:40:03.657914+05:30,BR05,BR05,R015266
E0024886,U0026080,ISSUED,2026-08-23T23:40:03.657914+05:30,BR05,BR05,R015266
E0024887,U0027589,ISSUED,2026-08-23T20:26:44.366674+05:30,BR05,BR05,R015267
E0024888,U0027595,ISSUED,2026-08-23T20:26:44.366674+05:30,BR05,BR05,R015267
E0024889,U0030630,ISSUED,2026-08-23T22:56:56.668122+05:30,BR02,BR01,R015268
E0024890,U0027604,ISSUED,2026-08-23T23:02:33.784474+05:30,BR05,BR05,R015270
E0024891,U0027606,ISSUED,2026-08-23T23:02:33.784474+05:30,BR05,BR05,R015270
E0024892,U0024144,ISSUED,2026-08-23T22:07:17.929724+05:30,BR05,BR05,R015271
E0024893,U0022746,ISSUED,2026-08-23T22:07:17.929724+05:30,BR05,BR05,R015271
E0024894,U0022753,ISSUED,2026-08-23T22:07:17.929724+05:30,BR05,BR05,R015271
E0024895,U0027649,ISSUED,2026-08-24T00:47:50.350311+05:30,BR05,BR05,R015272
E0024896,U0026201,ISSUED,2026-08-24T00:47:50.350311+05:30,BR05,BR05,R015272
E0024897,U0026204,ISSUED,2026-08-24T00:47:50.350311+05:30,BR05,BR05,R015272
E0024898,U0030431,ISSUED,2026-08-24T00:19:56.998694+05:30,BR02,BR02,R015273
E0024899,U0026209,ISSUED,2026-08-23T22:15:32.061396+05:30,BR05,BR05,R015275
E0024900,U0027686,ISSUED,2026-08-23T22:15:32.061396+05:30,BR05,BR05,R015275
E0024901,U0026231,ISSUED,2026-08-23T22:15:32.061396+05:30,BR05,BR05,R015275
E0024902,U0030883,ISSUED,2026-08-24T00:47:15.015288+05:30,BR04,BR04,R015277
E0024903,U0030918,ISSUED,2026-08-24T00:47:15.015288+05:30,BR04,BR04,R015277
E0024904,U0026819,ISSUED,2026-08-23T23:13:09.592814+05:30,BR01,BR01,R015278
E0024905,U0026837,ISSUED,2026-08-23T23:13:09.592814+05:30,BR01,BR01,R015278
E0024906,U0030735,ISSUED,2026-08-23T23:25:35.973234+05:30,BR06,BR06,R015280
E0024907,U0022570,ISSUED,2026-08-23T23:16:37.255578+05:30,BR02,BR02,R015281
E0024908,U0025425,ISSUED,2026-08-24T00:56:34.069881+05:30,BR06,BR06,R015282
E0024909,U0029299,ISSUED,2026-08-24T01:52:14.601534+05:30,BR06,BR06,R015283
E0024910,U0030447,ISSUED,2026-08-23T23:55:41.016684+05:30,BR02,BR02,R015284
E0024911,U0030743,ISSUED,2026-08-23T23:55:41.016684+05:30,BR02,BR02,R015284
E0024912,U0029310,ISSUED,2026-08-24T00:25:59.631699+05:30,BR06,BR06,R015285
E0024913,U0030916,ISSUED,2026-08-24T00:25:59.631699+05:30,BR06,BR06,R015285
E0024914,U0022400,EXPIRED,2026-08-23T11:55:28.406858+05:30,BR02,,
E0024915,U0022413,EXPIRED,2026-08-23T12:34:14.990925+05:30,BR02,,
E0024916,U0022442,EXPIRED,2026-08-23T13:28:57.861712+05:30,BR02,,
E0024917,U0022474,EXPIRED,2026-08-23T15:29:43.576104+05:30,BR02,,
E0024918,U0022476,EXPIRED,2026-08-23T15:30:03.656918+05:30,BR02,,
E0024919,U0023780,EXPIRED,2026-08-23T09:43:51.967331+05:30,BR02,,
E0024920,U0023785,EXPIRED,2026-08-23T09:48:35.166145+05:30,BR02,,
E0024921,U0023801,EXPIRED,2026-08-23T11:02:07.871564+05:30,BR02,,
E0024922,U0023887,EXPIRED,2026-08-23T14:31:22.077639+05:30,BR02,,
E0024923,U0023929,EXPIRED,2026-08-23T16:35:50.333102+05:30,BR02,,
E0024924,U0023930,EXPIRED,2026-08-23T16:36:28.432694+05:30,BR02,,
E0024925,U0023937,EXPIRED,2026-08-23T16:54:09.238700+05:30,BR02,,
E0024926,U0022415,EXPIRED,2026-08-23T12:39:35.599896+05:30,BR03,,
E0024927,U0022448,EXPIRED,2026-08-23T13:32:55.700645+05:30,BR03,,
E0024928,U0022492,EXPIRED,2026-08-23T16:16:04.296170+05:30,BR03,,
E0024929,U0023810,EXPIRED,2026-08-23T11:10:00.546206+05:30,BR03,,
E0024930,U0023927,EXPIRED,2026-08-23T16:23:11.146794+05:30,BR03,,
E0024931,U0022339,EXPIRED,2026-08-23T08:40:11.891772+05:30,BR02,,
E0024932,U0022342,EXPIRED,2026-08-23T08:49:43.295067+05:30,BR02,,
E0024933,U0022375,EXPIRED,2026-08-23T10:47:15.210539+05:30,BR02,,
E0024934,U0022407,EXPIRED,2026-08-23T12:13:04.249850+05:30,BR02,,
E0024935,U0022477,EXPIRED,2026-08-23T15:34:40.328301+05:30,BR02,,
E0024936,U0023742,EXPIRED,2026-08-23T08:11:17.661543+05:30,BR02,,
E0024937,U0023755,EXPIRED,2026-08-23T08:35:55.919239+05:30,BR02,,
E0024938,U0023793,EXPIRED,2026-08-23T10:26:09.845020+05:30,BR02,,
E0024939,U0023904,EXPIRED,2026-08-23T15:13:39.267714+05:30,BR02,,
E0024940,U0023912,EXPIRED,2026-08-23T15:50:01.211302+05:30,BR02,,
E0024941,U0022369,EXPIRED,2026-08-23T10:34:42.719132+05:30,BR05,,
E0024942,U0022422,EXPIRED,2026-08-23T12:50:56.590303+05:30,BR05,,
E0024943,U0022437,EXPIRED,2026-08-23T13:20:01.833224+05:30,BR05,,
E0024944,U0023857,EXPIRED,2026-08-23T13:07:20.975705+05:30,BR05,,
E0024945,U0023876,EXPIRED,2026-08-23T14:10:20.325412+05:30,BR05,,
E0024946,U0030004,EXPIRED,2026-08-23T13:04:04.273863+05:30,BR06,,
E0024947,U0030633,ISSUED,2026-08-24T10:24:33.236215+05:30,BR01,BR01,R015286
E0024948,U0030637,ISSUED,2026-08-24T10:24:33.236215+05:30,BR01,BR01,R015286
E0024949,U0031137,ISSUED,2026-08-24T09:12:28.858482+05:30,BR04,BR04,R015287
E0024950,U0030370,ISSUED,2026-08-24T09:12:28.858482+05:30,BR02,BR04,R015287
E0024951,U0030419,ISSUED,2026-08-24T09:26:49.700418+05:30,BR02,BR02,R015288
E0024952,U0026300,ISSUED,2026-08-24T09:51:17.160685+05:30,BR05,BR05,R015289
E0024953,U0028274,ISSUED,2026-08-24T10:51:48.372511+05:30,BR06,BR06,R015290
E0024954,U0025495,ISSUED,2026-08-24T07:50:48.331592+05:30,BR01,BR01,R015291
E0024955,U0025514,ISSUED,2026-08-24T07:50:48.331592+05:30,BR01,BR01,R015291
E0024956,U0029107,ISSUED,2026-08-24T10:04:04.227066+05:30,BR01,BR01,R015292
E0024957,U0026853,ISSUED,2026-08-24T09:56:36.228408+05:30,BR06,BR06,R015293
E0024958,U0031157,ISSUED,2026-08-24T09:39:10.621037+05:30,BR01,BR01,R015295
E0024959,U0027057,ISSUED,2026-08-24T11:31:20.328482+05:30,BR01,BR01,R015296
E0024960,U0030500,ISSUED,2026-08-24T12:03:27.803201+05:30,BR04,BR04,R015299
E0024961,U0024617,ISSUED,2026-08-24T08:53:25.590599+05:30,BR05,BR05,R015300
E0024962,U0026880,ISSUED,2026-08-24T09:08:55.598126+05:30,BR06,BR06,R015301
E0024963,U0026903,ISSUED,2026-08-24T09:08:55.598126+05:30,BR06,BR06,R015301
E0024964,U0026914,ISSUED,2026-08-24T09:08:55.598126+05:30,BR06,BR06,R015301
E0024965,U0031055,ISSUED,2026-08-24T14:27:48.505249+05:30,BR02,BR05,R015302
E0024966,U0011709,ISSUED,2026-08-24T09:13:18.012141+05:30,BR01,BR01,R015303
E0024967,U0024209,ISSUED,2026-08-24T10:15:43.477202+05:30,BR03,BR03,R015304
E0024968,U0028533,ISSUED,2026-08-24T09:17:52.333525+05:30,BR06,BR06,R015305
E0024969,U0024238,ISSUED,2026-08-24T10:15:08.832445+05:30,BR03,BR03,R015306
E0024970,U0031070,ISSUED,2026-08-24T11:51:28.229423+05:30,BR04,BR04,R015307
E0024971,U0023985,ISSUED,2026-08-24T11:51:28.229423+05:30,BR02,BR04,R015307
E0024972,U0022682,ISSUED,2026-08-24T11:51:28.229423+05:30,BR02,BR04,R015307
E0024973,U0018290,ISSUED,2026-08-24T12:59:22.204558+05:30,BR04,BR04,R015308
E0024974,U0030328,ISSUED,2026-08-24T13:12:36.425397+05:30,BR02,BR02,R015310
E0024975,U0030445,ISSUED,2026-08-24T13:12:36.425397+05:30,BR02,BR02,R015310
E0024976,U0031176,ISSUED,2026-08-24T11:40:44.503452+05:30,BR04,BR04,R015311
E0024977,U0031187,ISSUED,2026-08-24T11:40:44.503452+05:30,BR04,BR04,R015311
E0024978,U0030931,ISSUED,2026-08-24T09:59:28.926793+05:30,BR06,BR06,R015312
E0024979,U0030413,ISSUED,2026-08-24T10:50:58.542894+05:30,BR06,BR06,R015313
E0024980,U0022756,ISSUED,2026-08-24T11:58:57.875727+05:30,BR02,BR04,R015314
E0024981,U0030663,ISSUED,2026-08-24T11:16:10.566222+05:30,BR01,BR01,R015315
E0024982,U0030665,ISSUED,2026-08-24T11:16:10.566222+05:30,BR01,BR01,R015315
E0024983,U0030682,ISSUED,2026-08-24T11:16:10.566222+05:30,BR01,BR01,R015315
E0024984,U0025583,ISSUED,2026-08-24T11:41:21.761709+05:30,BR01,BR01,R015316
E0024985,U0030488,ISSUED,2026-08-24T10:42:00.640414+05:30,BR03,BR03,R015317
E0024986,U0030775,ISSUED,2026-08-24T10:42:00.640414+05:30,BR03,BR03,R015317
E0024987,U0031079,ISSUED,2026-08-24T11:42:43.150135+05:30,BR04,BR04,R015318
E0024988,U0022790,ISSUED,2026-08-24T11:43:36.282746+05:30,BR02,BR02,R015319
E0024989,U0023135,ISSUED,2026-08-24T12:45:31.051897+05:30,BR03,BR03,R015321
E0024990,U0023174,ISSUED,2026-08-24T12:45:31.051897+05:30,BR03,BR03,R015321
E0024991,U0023178,ISSUED,2026-08-24T12:45:31.051897+05:30,BR03,BR03,R015321
E0024992,U0030700,ISSUED,2026-08-24T12:26:21.943916+05:30,BR01,BR01,R015323
E0024993,U0024194,ISSUED,2026-08-24T12:24:39.493609+05:30,BR05,BR05,R015324
E0024994,U0031250,DISCARDED_TTI,2026-08-25T11:22:00.013534+05:30,BR05,,
E0024995,U0031251,DISCARDED_TTI,2026-08-25T11:22:00.013534+05:30,BR05,,
E0024996,U0023261,ISSUED,2026-08-24T11:51:40.332275+05:30,BR01,BR01,R015325
E0024997,U0030436,ISSUED,2026-08-24T15:21:44.982359+05:30,BR06,BR06,R015326
E0024998,U0031060,ISSUED,2026-08-24T13:38:48.744081+05:30,BR04,BR04,R015327
E0024999,U0028351,ISSUED,2026-08-24T13:27:49.921934+05:30,BR06,BR06,R015328
E0025000,U0030645,ISSUED,2026-08-24T16:06:37.143390+05:30,BR01,BR01,R015329
E0025001,U0030654,ISSUED,2026-08-24T16:06:37.143390+05:30,BR01,BR01,R015329
E0025002,U0029214,ISSUED,2026-08-24T13:43:27.657440+05:30,BR01,BR01,R015330
E0025003,U0029281,ISSUED,2026-08-24T13:43:27.657440+05:30,BR01,BR01,R015330
E0025004,U0029307,ISSUED,2026-08-24T13:43:27.657440+05:30,BR01,BR01,R015330
E0025005,U0026159,ISSUED,2026-08-24T13:08:26.387257+05:30,BR05,BR05,R015331
E0025006,U0024686,ISSUED,2026-08-24T13:08:26.387257+05:30,BR05,BR05,R015331
E0025007,U0031196,ISSUED,2026-08-24T16:05:16.733481+05:30,BR01,BR01,R015332
E0025008,U0030532,ISSUED,2026-08-24T14:12:50.781071+05:30,BR06,BR06,R015333
E0025009,U0020083,ISSUED,2026-08-24T14:22:10.623348+05:30,BR06,BR06,R015334
E0025010,U0020277,ISSUED,2026-08-24T14:22:10.623348+05:30,BR06,BR06,R015334
E0025011,U0012406,ISSUED,2026-08-24T16:31:47.476683+05:30,BR01,BR01,R015335
E0025012,U0030486,ISSUED,2026-08-24T13:56:22.801762+05:30,BR02,BR02,R015336
E0025013,U0024083,ISSUED,2026-08-24T14:16:29.152044+05:30,BR02,BR02,R015337
E0025014,U0022678,ISSUED,2026-08-24T14:16:29.152044+05:30,BR02,BR02,R015337
E0025015,U0030823,ISSUED,2026-08-24T15:22:06.981897+05:30,BR05,BR05,R015338
E0025016,U0022684,ISSUED,2026-08-24T14:50:09.856370+05:30,BR02,BR02,R015339
E0025017,U0031311,ISSUED,2026-08-24T15:17:09.776376+05:30,BR04,BR04,R015340
E0025018,U0030590,ISSUED,2026-08-24T15:17:09.776376+05:30,BR04,BR04,R015340
E0025019,U0022795,ISSUED,2026-08-24T14:12:59.330463+05:30,BR05,BR05,R015341
E0025020,U0024271,ISSUED,2026-08-24T14:12:59.330463+05:30,BR05,BR05,R015341
E0025021,U0024224,ISSUED,2026-08-24T16:52:44.058223+05:30,BR02,BR02,R015342
E0025022,U0022801,ISSUED,2026-08-24T16:52:44.058223+05:30,BR02,BR02,R015342
E0025023,U0031273,ISSUED,2026-08-24T16:58:58.309695+05:30,BR03,BR03,R015343
E0025024,U0024244,ISSUED,2026-08-24T16:42:30.690539+05:30,BR03,BR03,R015344
E0025025,U0025336,ISSUED,2026-08-24T16:49:21.441881+05:30,BR01,BR01,R015345
E0025026,U0031078,ISSUED,2026-08-24T15:21:45.378664+05:30,BR02,BR02,R015346
E0025027,U0031315,ISSUED,2026-08-24T14:53:13.235956+05:30,BR04,BR04,R015347
E0025028,U0031332,DISCARDED_TTI,2026-08-25T14:24:31.381454+05:30,BR03,,
E0025029,U0031333,DISCARDED_TTI,2026-08-25T14:24:31.381454+05:30,BR03,,
E0025030,U0019412,ISSUED,2026-08-24T16:43:59.735054+05:30,BR04,BR04,R015348
E0025031,U0025965,ISSUED,2026-08-24T15:40:22.763600+05:30,BR04,BR04,R015349
E0025032,U0031178,ISSUED,2026-08-24T16:00:57.490295+05:30,BR05,BR05,R015350
E0025033,U0031326,ISSUED,2026-08-24T16:00:57.490295+05:30,BR05,BR05,R015350
E0025034,U0022722,ISSUED,2026-08-24T17:10:16.259850+05:30,BR05,BR05,R015351
E0025035,U0026849,ISSUED,2026-08-24T16:05:43.701252+05:30,BR01,BR01,R015352
E0025036,U0025366,ISSUED,2026-08-24T16:05:43.701252+05:30,BR01,BR01,R015352
E0025037,U0025379,ISSUED,2026-08-24T16:05:43.701252+05:30,BR01,BR01,R015352
E0025038,U0015132,ISSUED,2026-08-24T15:43:52.039707+05:30,BR01,BR01,R015353
E0025039,U0031369,DISCARDED_TTI,2026-08-25T15:37:20.571423+05:30,BR01,,
E0025040,U0031370,DISCARDED_TTI,2026-08-25T15:37:20.571423+05:30,BR01,,
E0025041,U0011581,ISSUED,2026-08-24T16:48:20.207850+05:30,BR03,BR03,R015354
E0025042,U0029412,ISSUED,2026-08-24T16:08:40.273788+05:30,BR06,BR06,R015355
E0025043,U0031260,ISSUED,2026-08-24T17:34:37.192030+05:30,BR04,BR04,R015356
E0025044,U0031377,DISCARDED_TTI,2026-08-25T15:45:25.040510+05:30,BR04,,
E0025045,U0025456,ISSUED,2026-08-24T17:16:09.567407+05:30,BR01,BR01,R015357
E0025046,U0022918,ISSUED,2026-08-24T19:45:21.253627+05:30,BR05,BR05,R015358
E0025047,U0022998,ISSUED,2026-08-24T19:34:30.580209+05:30,BR05,BR05,R015359
E0025048,U0023054,ISSUED,2026-08-24T19:34:30.580209+05:30,BR05,BR05,R015359
E0025049,U0024482,ISSUED,2026-08-24T19:34:30.580209+05:30,BR05,BR05,R015359
E0025050,U0030494,ISSUED,2026-08-24T16:37:15.178982+05:30,BR02,BR02,R015360
E0025051,U0030300,ISSUED,2026-08-24T17:29:41.743608+05:30,BR01,BR01,R015361
E0025052,U0030354,ISSUED,2026-08-24T17:29:41.743608+05:30,BR01,BR01,R015361
E0025053,U0027139,ISSUED,2026-08-24T18:20:12.043350+05:30,BR01,BR01,R015362
E0025054,U0027236,ISSUED,2026-08-24T18:20:12.043350+05:30,BR01,BR01,R015362
E0025055,U0031188,ISSUED,2026-08-24T16:45:00.836177+05:30,BR04,BR04,R015363
E0025056,U0024137,ISSUED,2026-08-24T20:39:22.037333+05:30,BR02,BR02,R015364
E0025057,U0022727,ISSUED,2026-08-24T20:39:22.037333+05:30,BR02,BR02,R015364
E0025058,U0008858,ISSUED,2026-08-24T18:35:58.515488+05:30,BR03,BR03,R015365
E0025059,U0028726,ISSUED,2026-08-24T17:52:30.204657+05:30,BR06,BR06,R015366
E0025060,U0028803,ISSUED,2026-08-24T17:52:30.204657+05:30,BR06,BR06,R015366
E0025061,U0024250,ISSUED,2026-08-24T20:04:59.200305+05:30,BR03,BR03,R015367
E0025062,U0024371,ISSUED,2026-08-24T20:04:59.200305+05:30,BR03,BR03,R015367
E0025063,U0022979,ISSUED,2026-08-24T20:04:59.200305+05:30,BR03,BR03,R015367
E0025064,U0031092,ISSUED,2026-08-24T20:21:17.849645+05:30,BR05,BR05,R015368
E0025065,U0030332,ISSUED,2026-08-24T20:21:17.849645+05:30,BR03,BR05,R015368
E0025066,U0031170,ISSUED,2026-08-24T20:21:17.849645+05:30,BR02,BR05,R015368
E0025067,U0025459,ISSUED,2026-08-24T19:51:30.504004+05:30,BR01,BR01,R015369
E0025068,U0024237,ISSUED,2026-08-24T21:15:30.945056+05:30,BR02,BR02,R015370
E0025069,U0024303,ISSUED,2026-08-24T21:15:30.945056+05:30,BR02,BR02,R015370
E0025070,U0031280,ISSUED,2026-08-24T19:40:12.803813+05:30,BR03,BR03,R015371
E0025071,U0031165,ISSUED,2026-08-24T23:21:03.443552+05:30,BR01,BR05,R015372
E0025072,U0031130,ISSUED,2026-08-24T23:21:03.443552+05:30,BR04,BR05,R015372
E0025073,U0028393,ISSUED,2026-08-24T18:38:33.443533+05:30,BR06,BR06,R015373
E0025074,U0029453,ISSUED,2026-08-24T22:08:20.182961+05:30,BR06,BR06,R015374
E0025075,U0025504,ISSUED,2026-08-24T18:58:18.974012+05:30,BR01,BR01,R015375
E0025076,U0025530,ISSUED,2026-08-24T18:58:18.974012+05:30,BR01,BR01,R015375
E0025077,U0015832,ISSUED,2026-08-24T22:20:45.518221+05:30,BR05,BR05,R015376
E0025078,U0015960,ISSUED,2026-08-24T22:20:45.518221+05:30,BR05,BR05,R015376
E0025079,U0016016,ISSUED,2026-08-24T22:05:40.061914+05:30,BR05,BR05,R015377
E0025080,U0029937,ISSUED,2026-08-24T21:03:41.581980+05:30,BR02,BR02,R015378
E0025081,U0031274,ISSUED,2026-08-25T00:06:13.221706+05:30,BR03,BR02,R015379
E0025082,U0023016,ISSUED,2026-08-24T20:36:22.766206+05:30,BR03,BR03,R015380
E0025083,U0024419,ISSUED,2026-08-24T19:58:50.222868+05:30,BR03,BR03,R015381
E0025084,U0030851,ISSUED,2026-08-24T20:21:35.262544+05:30,BR01,BR01,R015382
E0025085,U0026985,ISSUED,2026-08-24T20:03:22.355453+05:30,BR06,BR06,R015383
E0025086,U0026997,ISSUED,2026-08-24T20:03:22.355453+05:30,BR06,BR06,R015383
E0025087,U0027028,ISSUED,2026-08-24T20:03:22.355453+05:30,BR06,BR06,R015383
E0025088,U0027050,ISSUED,2026-08-24T20:23:19.886722+05:30,BR01,BR01,R015384
E0025089,U0027256,ISSUED,2026-08-24T21:26:31.634115+05:30,BR01,BR01,R015385
E0025090,U0027257,ISSUED,2026-08-24T21:26:31.634115+05:30,BR01,BR01,R015385
E0025091,U0024157,ISSUED,2026-08-24T23:24:56.068635+05:30,BR02,BR02,R015386
E0025092,U0023316,ISSUED,2026-08-24T22:47:27.809655+05:30,BR03,BR03,R015387
E0025093,U0023418,ISSUED,2026-08-24T22:47:27.809655+05:30,BR03,BR03,R015387
E0025094,U0030605,ISSUED,2026-08-24T21:47:21.428329+05:30,BR04,BR04,R015388
E0025095,U0030657,ISSUED,2026-08-24T21:47:21.428329+05:30,BR04,BR04,R015388
E0025096,U0029918,ISSUED,2026-08-24T22:42:52.514909+05:30,BR06,BR06,R015389
E0025097,U0029285,ISSUED,2026-08-24T22:42:52.514909+05:30,BR03,BR06,R015389
E0025098,U0030927,ISSUED,2026-08-24T22:42:52.514909+05:30,BR03,BR06,R015389
E0025099,U0031136,ISSUED,2026-08-25T00:04:45.935012+05:30,BR04,BR04,R015390
E0025100,U0031144,ISSUED,2026-08-25T00:04:45.935012+05:30,BR04,BR04,R015390
E0025101,U0027158,ISSUED,2026-08-24T22:00:07.036861+05:30,BR01,BR01,R015391
E0025102,U0025678,ISSUED,2026-08-24T22:00:07.036861+05:30,BR01,BR01,R015391
E0025103,U0030527,ISSUED,2026-08-24T22:04:11.226373+05:30,BR06,BR06,R015392
E0025104,U0030988,ISSUED,2026-08-24T21:35:06.024402+05:30,BR06,BR06,R015393
E0025105,U0029501,ISSUED,2026-08-24T21:35:06.024402+05:30,BR06,BR06,R015393
E0025106,U0031080,ISSUED,2026-08-24T21:35:06.024402+05:30,BR06,BR06,R015393
E0025107,U0031364,ISSUED,2026-08-24T23:16:27.644602+05:30,BR01,BR01,R015394
E0025108,U0022794,ISSUED,2026-08-24T22:34:34.944608+05:30,BR02,BR02,R015395
E0025109,U0022827,ISSUED,2026-08-24T22:34:34.944608+05:30,BR02,BR02,R015395
E0025110,U0022829,ISSUED,2026-08-24T22:34:34.944608+05:30,BR02,BR02,R015395
E0025111,U0026225,ISSUED,2026-08-24T22:41:39.366837+05:30,BR05,BR05,R015396
E0025112,U0030718,ISSUED,2026-08-24T22:52:22.753786+05:30,BR06,BR06,R015397
E0025113,U0030758,ISSUED,2026-08-24T22:52:22.753786+05:30,BR06,BR06,R015397
E0025114,U0024255,ISSUED,2026-08-24T23:05:33.403173+05:30,BR02,BR02,R015398
E0025115,U0031312,ISSUED,2026-08-24T23:48:42.242717+05:30,BR04,BR04,R015399
E0025116,U0023103,ISSUED,2026-08-24T22:53:17.729985+05:30,BR03,BR03,R015400
E0025117,U0027188,ISSUED,2026-08-25T00:05:52.172463+05:30,BR01,BR01,R015401
E0025118,U0025730,ISSUED,2026-08-25T00:05:52.172463+05:30,BR01,BR01,R015401
E0025119,U0027266,ISSUED,2026-08-25T00:12:08.167330+05:30,BR01,BR01,R015402
E0025120,U0031194,ISSUED,2026-08-25T00:26:36.554591+05:30,BR06,BR06,R015403
E0025121,U0031242,ISSUED,2026-08-25T00:26:36.554591+05:30,BR06,BR06,R015403
E0025122,U0029734,ISSUED,2026-08-25T00:26:36.554591+05:30,BR06,BR06,R015403
E0025123,U0022549,EXPIRED,2026-08-24T09:38:25.281472+05:30,BR02,,
E0025124,U0022599,EXPIRED,2026-08-24T12:09:32.914669+05:30,BR02,,
E0025125,U0022600,EXPIRED,2026-08-24T12:09:52.007922+05:30,BR02,,
E0025126,U0022626,EXPIRED,2026-08-24T13:00:13.033144+05:30,BR02,,
E0025127,U0022660,EXPIRED,2026-08-24T14:20:46.343706+05:30,BR02,,
E0025128,U0022666,EXPIRED,2026-08-24T14:31:28.937758+05:30,BR02,,
E0025129,U0022675,EXPIRED,2026-08-24T14:57:38.297914+05:30,BR02,,
E0025130,U0022679,EXPIRED,2026-08-24T15:09:36.253376+05:30,BR02,,
E0025131,U0022704,EXPIRED,2026-08-24T16:23:29.779059+05:30,BR02,,
E0025132,U0022709,EXPIRED,2026-08-24T16:44:44.052533+05:30,BR02,,
E0025133,U0024011,EXPIRED,2026-08-24T10:39:16.403551+05:30,BR02,,
E0025134,U0024016,EXPIRED,2026-08-24T11:01:30.748369+05:30,BR02,,
E0025135,U0024022,EXPIRED,2026-08-24T11:24:15.598552+05:30,BR02,,
